	category	 package 	 min_sdk 	 targ_sdk 	 #Services 
1452	GAME_ARCADE	io.voodoo.ballsjourney	26	16	8
1453	GAME_ARCADE	io.voodoo.cube	26	16	6
1454	GAME_ARCADE	io.voodoo.dune	26	16	8
1455	GAME_ARCADE	io.voodoo.flyingarrow	26	16	8
1456	GAME_ARCADE	io.voodoo.holeio	26	16	8
1457	GAME_ARCADE	io.voodoo.paperio	26	16	8
1458	GAME_ARCADE	io.voodoo.rockofdestruction	26	16	8
1459	GAME_ARCADE	io.voodoo.stackjump	26	16	6
1460	GAME_ARCADE	com.linkdesks.jewellegend	26	15	0
1461	GAME_ARCADE	com.nordcurrent.canteenhd	27	15	0
1462	GAME_ARCADE	com.spungegames.failybrakes	26	16	1
1463	GAME_ARCADE	com.colorswitch.switch2	27	19	8
1464	GAME_ARCADE	com.companyname.Minigolf	26	15	1
1465	GAME_ARCADE	com.copycat.hoppycross	26	14	4
1466	GAME_ARCADE	com.crazylabs.sausage.run	25	16	11
1467	GAME_ARCADE	com.disney.disneycrossyroad_goo	27	19	2
1468	GAME_ARCADE	com.dobermannstudios.spartanrunner	26	14	0
1469	GAME_ARCADE	com.dobsoftstudios.gunfustickman2	26	15	6
1470	GAME_ARCADE	com.dubocf.skyrusher	26	16	6
1471	GAME_ARCADE	com.dvloper.granny	25	14	0
1472	GAME_ARCADE	com.dvloper.slendrinacellarfree	25	14	0
1473	GAME_ARCADE	com.ElectricTurtle.CatCrash	23	14	2
1474	GAME_ARCADE	com.fgol.HungrySharkEvolution	27	16	4
1475	GAME_ARCADE	com.game.space.shooter2	26	16	10
1476	GAME_ARCADE	com.halfbrick.dantheman	27	16	13
1477	GAME_ARCADE	com.halfbrick.fruitninjafree	24	16	9
1478	GAME_ARCADE	com.halfbrick.jetpackjoyride	26	16	6
1479	GAME_ARCADE	com.lt.latte.brick	26	16	2
1480	GAME_BOARD	air.com.beachbumgammon	25	14	11
1481	GAME_BOARD	air.com.come2play.backgammon	25	14	5
1482	GAME_BOARD	air.nl.goliathgames.triominos	24	14	0
1483	GAME_ARCADE	com.mobirix.pinballking	26	15	2
1484	GAME_BOARD	cardgames.io.yahtzee	17	8	1
1485	GAME_BOARD	com.abradoodle.bingo	26	16	9
1486	GAME_BOARD	com.Alienforcegames.ChessFusionFree	27	16	1
1487	GAME_BOARD	com.androyal.rivercrossing.complete	22	16	10
1488	GAME_BOARD	com.balloonisland.ultimatejewel	16	16	0
1489	GAME_BOARD	com.bananaandco.coup	20	16	2
1490	GAME_BOARD	com.bigbrainkraken.tictactoe	23	11	0
1491	GAME_BOARD	air.com.jogatina.domino.android	22	15	0
1492	GAME_BOARD	com.bingo.tour.party.crazy.free	26	15	10
1493	GAME_BOARD	com.blackcircleapps.tropicalbingo	26	16	15
1494	GAME_BOARD	com.mobirix.warshipking	25	15	3
1495	GAME_BOARD	com.netmarble.momadisney	26	15	8
1496	GAME_BOARD	com.noodlecake.reallybadchess	25	14	4
1497	GAME_BOARD	com.one1line.onetouch.onestroke.dotgame	27	16	11
1498	GAME_BOARD	com.onetconnect.mahjong	22	10	2
1499	GAME_BOARD	com.optimesoftware.checkers.free	17	3	0
1500	GAME_BOARD	com.optimesoftware.chess.free	13	3	0
1501	GAME_BOARD	com.pg.chess.player2	27	16	0
1502	GAME_BOARD	com.pinkpointer.kakuro	27	14	4
1503	GAME_BOARD	com.pixel.art.coloring.color.number	25	16	20
1504	GAME_BOARD	com.pixelart.colorbynumber	27	16	7
1505	GAME_BOARD	com.plato.android	27	17	8
1506	GAME_BOARD	com.playmagnus.development.magnustrainer	27	19	10
1507	GAME_BOARD	com.pvella.mahjong	26	17	8
1508	GAME_BOARD	com.turbochilli.gks	25	15	5
1509	GAME_BOARD	com.turbochilli.rollingsky	26	15	11
1510	GAME_BOARD	com.twelvegigs.heaven.bingo	23	10	6
1511	GAME_BOARD	com.valiprod.actionouverite_family	25	15	3
1512	GAME_BOARD	com.wexogames.connect4	27	14	0
1513	GAME_BOARD	com.whiteberryapps.ludogamestar	27	15	0
1514	GAME_BOARD	com.whiture.apps.ludoorg	27	15	10
1515	GAME_BOARD	com.Yeet.Spyfall	23	16	0
1516	GAME_BOARD	fr.apprize.actionouverite.enfants	27	16	12
1517	GAME_BOARD	gs.battlechess.vn	24	14	1
1518	GAME_BOARD	ludo.star.ludo.king	27	16	3
1519	GAME_BOARD	ludo.star.master.boardgame	28	16	3
1520	GAME_BOARD	com.gbgames.mahjongunlimited	26	16	0
1521	GAME_BOARD	com.hasbro.riskbigscreen	26	19	5
1522	GAME_BOARD	com.IguazuGames.Mahjong	26	16	12
1523	GAME_BOARD	com.jandusoft.gtc	25	16	5
1524	GAME_BOARD	com.jetstartgames.chess	26	9	0
1525	GAME_BOARD	com.joy.mahjong2018	22	10	2
1526	GAME_BOARD	com.joycity.god	26	15	2
1527	GAME_BOARD	com.kiaora.dominoes	26	19	8
1528	GAME_BOARD	com.kristanix.android.mahjongsolitaireepic	24	14	0
1529	GAME_BOARD	com.kyz.games.hepyek	19	9	0
1530	GAME_BOARD	com.landlordgame.tycoon	27	15	20
1531	GAME_BOARD	com.LoopGames.Yatzy	26	16	12
1532	GAME_BOARD	com.ludo.king	27	16	2
1533	GAME_BOARD	com.manzo.ddinitiative	27	15	1
1534	GAME_BOARD	com.manzo.encountergenerator	27	15	3
1535	GAME_BOARD	com.mirenad.mahjongtitans	20	8	0
1536	GAME_BOARD	com.mobirix.backgammon	27	15	2
1537	GAME_BOARD	com.mobirix.cardmatch	23	9	6
1538	GAME_BOARD	com.mobirix.connectfour	27	15	2
1539	GAME_BOARD	com.chess	24	19	18
1540	GAME_BOARD	com.free.slots.vegas.club.bingo	26	15	9
1541	GAME_BOARD	com.quarzo.fourinarow	25	14	5
1542	GAME_BOARD	com.supersimpleapps.sudoku	21	11	7
1543	GAME_BOARD	magic.sudoku.pro	27	19	4
1544	GAME_BOARD	com.rottzgames.findobject	25	16	2
1545	GAME_BOARD	com.rottzgames.mastermind	22	11	0
1546	GAME_BOARD	com.rubicon.dev.yachty	28	16	5
1547	GAME_BOARD	com.sagafun.bingohappy	27	15	0
1548	GAME_BOARD	com.seavus.yatzyultimate.droid	27	16	6
1549	GAME_BOARD	com.smbusines.monopolyking	22	10	0
1550	GAME_BOARD	com.sng.yatzy	27	16	8
1551	GAME_BOARD	com.sngict.backgammon	27	17	2
1552	GAME_BOARD	com.sngict.Checkers	24	14	0
1553	GAME_BOARD	com.sngict.rummy	27	16	6
1554	GAME_BOARD	com.superking.parchisi.star	26	15	7
1555	GAME_BOARD	com.superluckycasino.epicjackpot.slots.vegas.android.free	23	10	6
1556	GAME_BOARD	com.superluckycasino.fortunespin.slots.vegas.android.free	23	10	5
1557	GAME_BOARD	com.superluckycasino.viponly.slots.vegas.android.free	23	10	5
1558	GAME_BOARD	net.obsidian.pacg1	24	16	1
1559	GAME_BOARD	net.peakgames.mobile.android.tavlaplus.android	25	15	2
1560	GAME_BOARD	net.playwithworld.farkle.dice.android	26	14	5
1561	GAME_BOARD	nl.zygomatic.mahjongtitans	22	11	0
1562	GAME_CARD	air.com.bigfishgames.fairwayrevengegooguniversalf2p	26	14	4
1563	GAME_CARD	air.com.dg.obg.solitaire.quest.elven.wonderland.story	19	15	7
1564	GAME_CARD	air.com.gamegos.solitale	21	14	4
1565	GAME_CARD	air.com.youdagames.google.ww.gop2MobileFree	21	9	1
1566	GAME_BOARD	simplegame.tictactoe	21	9	2
1567	GAME_CARD	com.absolute.bingo	27	16	9
1568	GAME_CARD	com.ageofsolitaire.classicsolitaire	27	16	0
1569	GAME_CARD	com.anoshenko.android.solitaires	26	15	4
1570	GAME_CARD	com.astarsoftware.euchre	27	19	10
1571	GAME_CARD	com.astarsoftware.hearts	27	19	10
1572	GAME_CARD	com.avabyte.cardmatch	25	15	7
1573	GAME_CARD	com.avabyte.spidersolitaire	25	15	7
1574	GAME_CARD	com.banananadco.blackjack	25	16	6
1575	GAME_CARD	com.bethsoft.theelderscrollslegends	25	19	8
1576	GAME_CARD	com.bigblueparrot.pokerfriends	26	15	2
1577	GAME_CARD	com.bigfishgames.fairwaysolitaireuniversalf2pgoogle	26	19	18
1578	GAME_BOARD	com.dimcoms.checkers	26	9	0
1579	GAME_CARD	com.brainium.solitairefree	27	14	11
1580	GAME_CARD	com.brainium.spiderfree	27	14	11
1581	GAME_CARD	com.card4fun.solitaire.free	23	17	20
1582	GAME_CARD	com.me2zen.tripeaks	22	16	4
1583	GAME_CARD	com.microsoft.microsoftsolitairecollection	24	19	11
1584	GAME_CARD	com.mobilityware.CrownSolitaire	25	16	4
1585	GAME_CARD	com.mobilityware.freecell	16	16	4
1586	GAME_CARD	com.mobilityware.PyramidFree	25	16	4
1587	GAME_CARD	com.mobilityware.solitaire	27	16	4
1588	GAME_CARD	com.mobilityware.spider	27	16	4
1589	GAME_CARD	com.mobilityware.TriPeaksFree	25	16	4
1590	GAME_CARD	com.nickelbuddy.cribbageclubfree	27	16	6
1591	GAME_CARD	com.Nightingale.Solitaire.Card.Games.Free	25	16	0
1592	GAME_CARD	com.ntg.solitaire.tripeaks	26	16	0
1593	GAME_CARD	com.Qublix.SolitaireAtlantis	27	16	3
1594	GAME_CARD	com.queensgame.pyramid	23	15	8
1595	GAME_CARD	com.queensgame.solitaire	23	15	8
1596	GAME_CARD	com.queensgame.solitaire.journey	23	10	6
1597	GAME_CARD	com.reachjunction.card.game.solitaire	26	16	2
1598	GAME_CARD	com.rikkigames.solsuite	26	14	4
1599	GAME_CARD	com.smilerlee.klondike	15	5	1
1600	GAME_CARD	com.sngict.rummy.gin	27	16	6
1601	GAME_CARD	com.solitaire.yang1.freecards	27	14	12
1602	GAME_CARD	com.solitare.card.games.free	24	16	6
1603	GAME_CARD	com.games.spider.free.hd	26	16	3
1604	GAME_CARD	com.gamesbypost.cribbageclassic	23	14	0
1605	GAME_CARD	com.giantixstudios.tripeakssolitairechallenge	27	14	0
1606	GAME_CARD	com.hapogames.FreeCell	23	15	8
1607	GAME_CARD	com.happysky.spider	24	11	0
1608	GAME_CARD	com.hyilmaz.rummy.gin	26	14	10
1609	GAME_CARD	com.idandroid.infinite	26	15	2
1610	GAME_CARD	com.jimmyinteractive.speed	25	16	5
1611	GAME_CARD	com.kamagames.blackjack	27	16	2
1612	GAME_CARD	com.kamagames.pokerist	27	16	2
1613	GAME_CARD	com.karmangames.canasta	25	14	3
1614	GAME_CARD	com.karmangames.euchre	25	14	4
1615	GAME_CARD	com.karmangames.freecell	27	14	4
1616	GAME_CARD	com.karmangames.hearts	25	14	4
1617	GAME_CARD	com.king.pyramidsolitairesaga	26	14	6
1618	GAME_CARD	com.konami.ygodgtest	23	15	3
1619	GAME_CARD	com.lemongame.klondike.solitaire	27	14	0
1620	GAME_CARD	com.LoopGames.Solitaire	26	16	12
1621	GAME_CARD	com.magmic.googleplay.skipbo.free	26	16	27
1622	GAME_CARD	com.magmic.phase10.lite	26	16	7
1623	GAME_CARD	com.makingfun.ironbound	26	19	1
1624	GAME_CARD	com.spacegame.basic5	22	16	2
1625	GAME_CARD	com.spacegame.solitaire.spider	22	16	2
1626	GAME_CARD	com.stainlessgames.D15	17	10	2
1627	GAME_CARD	com.stickyhands.cookingtown	28	16	10
1628	GAME_CARD	com.tesseractmobile.solitairefreepack	22	16	6
1629	GAME_CARD	com.tinytouchtales.cardthief	27	16	0
1630	GAME_CARD	com.turner.cardwars2	24	15	8
1631	GAME_CARD	com.vtskystudio.solitaire	25	14	0
1632	GAME_CARD	com.zxp.uno	26	16	0
1633	GAME_CARD	fairway.magiplay.klondike.freecell.golf.solitaire.tournament	26	15	3
1634	GAME_CARD	jp.konami.duellinks	27	19	3
1635	GAME_CARD	kids.spinthebottle.truthordare	26	17	4
1636	GAME_CARD	net.peakgames.ginrummyplus	25	16	3
1637	GAME_CARD	net.peakgames.mobile.spades.android	23	16	6
1638	GAME_CARD	net.supertreat.solitaire	27	15	6
1639	GAME_CASINO	com.leftover.CoinDozer	23	16	7
1640	GAME_CASINO	air.com.bitrhymes.bingo	23	15	2
1641	GAME_CASINO	air.com.playtika.slotomania	24	15	2
1642	GAME_CASUAL	air.au.com.metro.DumbWaysToDie2	27	21	5
1643	GAME_CASUAL	air.com.lunime.gachastudio	25	14	0
1644	GAME_CASINO	com.aaagame.aaacasino	27	16	10
1645	GAME_CASUAL	br.com.tapps.myboo	25	16	10
1646	GAME_CASUAL	bubble.shoot.bubbles.game.saga.world	26	16	0
1647	GAME_CASUAL	bubble.shoot.fruit.splash.game2	25	15	0
1648	GAME_CASUAL	bubbleshooter.orig	25	16	8
1649	GAME_CASUAL	com.andreisokal.ballscontrol	26	19	2
1650	GAME_CARD	com.cardgame.solitaire	22	16	2
1651	GAME_CASINO	com.doubleugames.DoubleUCasino	22	15	1
1652	GAME_CASINO	com.huuuge.casino.slots	26	15	10
1653	GAME_CASINO	com.huuuge.casino.texas	26	15	10
1654	GAME_CASINO	com.huuuge.jomhd	25	14	7
1655	GAME_CASINO	com.jet.bingo	25	15	3
1656	GAME_CASUAL	com.budgestudios.HelloKittyNailSalon	25	16	2
1657	GAME_CASINO	com.jiwoogames.vegastowercasino	28	16	2
1658	GAME_CASUAL	com.candylegend.legend	25	15	0
1659	GAME_CARD	com.ea.game.pegglex_row	23	15	4
1660	GAME_CASUAL	com.cocoplay.cocoballerina	25	16	14
1661	GAME_CASUAL	com.king.farmheroessaga	25	9	6
1662	GAME_CASUAL	com.king.petrescuesaga	25	9	6
1663	GAME_CASUAL	com.landsharkgames.zenkoi2.android	27	16	4
1664	GAME_CASUAL	com.mattel.barbiesparkleblastkids	26	16	0
1665	GAME_CASUAL	com.melesta.coffeeshop	26	15	17
1666	GAME_CASUAL	com.mgae.comlolsurprise.ballpop	26	16	1
1667	GAME_CASUAL	com.moonactive.coinmaster	25	16	2
1668	GAME_CASUAL	com.number.draw.ly.color.by.number.pixel.art.sandbox.coloring	26	15	3
1669	GAME_CASUAL	com.outfit7.mytalkingtomfree	26	16	9
1670	GAME_CASUAL	com.pjmasks.moonlightheroes	26	15	8
1671	GAME_CASUAL	com.meewow.appointmentmechanic	26	16	1
1672	GAME_CASUAL	com.moosetoys.littlelivepets	23	14	0
1673	GAME_CASUAL	com.outfit7.mytalkingangelafree	26	16	9
1674	GAME_CASUAL	com.outfit7.mytalkinghank	25	16	9
1675	GAME_CASUAL	com.outfit7.talkingtomjetski2	26	16	8
1676	GAME_CASUAL	com.cocoplay.puppyparty	25	16	13
1677	GAME_EDUCATIONAL	air.com.tutotoons.app.animalhairsalon2jungle.free	27	19	1
1678	GAME_EDUCATIONAL	air.com.tutotoons.app.powergirlssupercity.free	27	19	1
1679	GAME_CASUAL	com.devsisters.icepixel.tapeit	27	17	6
1680	GAME_EDUCATIONAL	au.com.penguinapps.android.babyphone	27	15	4
1681	GAME_EDUCATIONAL	benmobi.dald.basics.school	26	9	0
1682	GAME_EDUCATIONAL	biz.arrowstar.funnyfood2	27	16	7
1683	GAME_EDUCATIONAL	biz.arrowstar.funnyfood3	27	16	7
1684	GAME_EDUCATIONAL	brilliant.sari	26	11	2
1685	GAME_EDUCATIONAL	com.age.animal.appspot	25	15	1
1686	GAME_EDUCATIONAL	com.aheadsolutions.hangman	27	16	7
1687	GAME_CASUAL	com.gamehouse.delicious16	26	19	5
1688	GAME_EDUCATIONAL	com.androbaby.kidsconstructiongame	27	15	4
1689	GAME_EDUCATIONAL	com.androbaby.kidsfarmgame	27	15	4
1690	GAME_EDUCATIONAL	com.appquiz.baby.ballons	25	15	4
1691	GAME_EDUCATIONAL	com.arrowstar.FunnyFoodsLite	27	16	7
1692	GAME_EDUCATIONAL	com.asmolgam.animals	22	15	3
1693	GAME_EDUCATIONAL	com.asmolgam.capitals	22	15	3
1694	GAME_EDUCATIONAL	com.bbc.heyduggeesandcastlebadgeapp	23	14	1
1695	GAME_EDUCATIONAL	com.bimiboo.adventure	27	14	0
1696	GAME_EDUCATIONAL	com.bimiboo.coloring	27	14	0
1697	GAME_EDUCATIONAL	com.bimiboo.playandlearn	27	14	0
1698	GAME_EDUCATIONAL	com.sinyee.babybus.earthquake	26	15	7
1699	GAME_EDUCATIONAL	com.sinyee.babybus.earthquakeII	26	15	7
1700	GAME_EDUCATIONAL	com.sinyee.babybus.food	26	15	18
1701	GAME_EDUCATIONAL	com.sinyee.babybus.forest	26	15	7
1702	GAME_EDUCATIONAL	com.sinyee.babybus.garden	26	15	7
1703	GAME_EDUCATIONAL	com.sinyee.babybus.greenguard.global	26	15	7
1704	GAME_EDUCATIONAL	com.sinyee.babybus.happycounting	26	15	7
1705	GAME_EDUCATIONAL	com.sinyee.babybus.homesafe.global	26	15	7
1706	GAME_EDUCATIONAL	com.sinyee.babybus.icecream	26	15	7
1707	GAME_EDUCATIONAL	com.sinyee.babybus.magichouse	26	15	7
1708	GAME_EDUCATIONAL	com.sinyee.babybus.meet	26	15	7
1709	GAME_EDUCATIONAL	com.appsbergman.celulareducacional	25	14	0
1710	GAME_EDUCATIONAL	com.sinyee.babybus.drinks	26	15	7
1711	GAME_EDUCATIONAL	com.sinyee.babybus.kitchens	26	15	7
1712	GAME_EDUCATIONAL	com.sinyee.babybus.numberwriter	26	15	7
1713	GAME_EDUCATIONAL	com.sinyee.babybus.olympic	26	15	7
1714	GAME_EDUCATIONAL	com.sinyee.babybus.picnic	26	15	7
1715	GAME_EDUCATIONAL	com.pepiplay.pepihome	26	16	13
1716	GAME_EDUCATIONAL	com.PepiPlay.PepiHospital	26	16	12
1717	GAME_EDUCATIONAL	com.PepiPlay.PepiShopping	26	16	12
1718	GAME_EDUCATIONAL	com.peppapig.worldofpeppapig_g	27	19	3
1719	GAME_EDUCATIONAL	com.pescapps.game4kids	27	16	0
1720	GAME_EDUCATIONAL	com.pescapps.gamekidsfree3	27	16	3
1721	GAME_EDUCATIONAL	com.prodigygame.prodigy	22	20	0
1722	GAME_EDUCATIONAL	com.razmobi.monstertrucks2	25	17	1
1723	GAME_EDUCATIONAL	com.rooplaymedia.rooplay	27	21	5
1724	GAME_EDUCATIONAL	com.rvappstudios.abc.spelling.toddler.spell.phonics	25	16	0
1725	GAME_EDUCATIONAL	com.rvappstudios.abc_kids_toddler_tracing_phonics	26	14	0
1726	GAME_EDUCATIONAL	com.rvappstudios.jigsaw.puzzles.kids	25	16	0
1727	GAME_EDUCATIONAL	com.rvappstudios.math.kids.counting	26	16	0
1728	GAME_EDUCATIONAL	com.rvappstudios.numbers123.toddler.counting.tracing	26	15	0
1729	GAME_EDUCATIONAL	com.rvappstudios.shapes.colors.toddler	27	16	0
1730	GAME_EDUCATIONAL	com.sinyee.babybus.repairshop	26	15	7
1731	GAME_EDUCATIONAL	com.sinyee.babybus.restaurant	26	15	7
1732	GAME_EDUCATIONAL	com.sinyee.babybus.shopping	26	15	7
1733	GAME_EDUCATIONAL	com.sinyee.babybus.soda	26	15	18
1734	GAME_EDUCATIONAL	com.sinyee.babybus.taxi	26	15	7
1735	GAME_EDUCATIONAL	com.sinyee.babybus.toilet	26	15	7
1736	GAME_EDUCATIONAL	com.sinyee.babybus.travelsafety	26	15	6
1737	GAME_EDUCATIONAL	com.sunny.coloring.book.kids.paint	25	15	1
1738	GAME_EDUCATIONAL	com.tocaboca.tocakitchen2	25	16	1
1739	GAME_EDUCATIONAL	com.tutoplay.app	27	14	0
1740	GAME_EDUCATIONAL	com.tutotoons.app.amysanimalhairsalon.free	27	19	1
1741	GAME_EDUCATIONAL	com.tutotoons.app.kikififipethotel.free	27	19	1
1742	GAME_EDUCATIONAL	com.tutotoons.app.sweetbabygirlcleanup5.free	27	19	1
1743	GAME_EDUCATIONAL	com.tutotoons.app.sweetbabygirldaycare4.free	27	19	1
1744	GAME_EDUCATIONAL	com.tutotoons.app.sweetbabygirlnewborn2.free	27	19	1
1745	GAME_EDUCATIONAL	com.tutotoons.app.swirlyicypops.free	27	19	1
1746	GAME_EDUCATIONAL	com.YovoGames.hair3	27	16	0
1747	GAME_EDUCATIONAL	de.softan.brainstorm	27	16	14
1748	GAME_EDUCATIONAL	dk.spatifo.dublo	25	16	0
1749	GAME_EDUCATIONAL	jp.co.ofcr.cm00	27	16	6
1750	GAME_EDUCATIONAL	mytown.fashion	25	15	7
1751	GAME_EDUCATIONAL	mytown.home	27	16	9
1752	GAME_EDUCATIONAL	net.cleverbit.SafariPuzzles	24	14	5
1753	GAME_EDUCATIONAL	vn.edugames.number.counting	22	14	4
1754	GAME_EDUCATIONAL	com.binibambini.abc	27	16	9
1755	GAME_EDUCATIONAL	com.orange.coloring.learn.kids	25	15	1
1756	GAME_EDUCATIONAL	com.SensoryPlayApps.SensoryFishFree	26	15	1
1757	GAME_EDUCATIONAL	com.sinyee.babybus.dinosaurII	26	15	7
1758	GAME_EDUCATIONAL	com.sinyee.babybus.princess	26	15	7
1759	GAME_MUSIC	air.com.freshplanet.games.SongPop2	27	16	10
1760	GAME_MUSIC	air.com.freshplanet.games.WaM	17	9	1
1761	GAME_MUSIC	air.com.prisma.bts	23	14	0
1762	GAME_MUSIC	br.com.rodrigokolb.realdrum	28	14	10
1763	GAME_MUSIC	br.com.rodrigokolb.realguitar	27	15	10
1764	GAME_MUSIC	br.com.tapps.epicbandclicker	27	16	12
1765	GAME_MUSIC	br.com.tapps.epicpartyclicker	27	16	12
1766	GAME_MUSIC	com.abstractart.music_racer	27	21	13
1767	GAME_EDUCATIONAL	com.edujoy.toddler.games	25	15	4
1768	GAME_MUSIC	com.amanotes.classicalpiano	25	16	5
1769	GAME_MUSIC	com.amanotes.db	27	16	11
1770	GAME_MUSIC	com.amanotes.galaxyrun	24	16	6
1771	GAME_MUSIC	com.amanotes.pamamagictwist	27	16	11
1772	GAME_MUSIC	com.amanotes.reborn	24	19	7
1773	GAME_MUSIC	com.appquiz.baby.musical	25	15	4
1774	GAME_MUSIC	com.atha.bendyandtheinkmachinepianogame.bendyinkmachine	26	15	17
1775	GAME_MUSIC	com.BayaoSTD.piano.tiles.ladybug	28	16	1
1776	GAME_MUSIC	com.bianf.avatars.dance	26	14	0
1777	GAME_MUSIC	com.joyjourney.PianoWhiteLittle	25	15	3
1778	GAME_MUSIC	com.jsplash.musictutor	23	14	0
1779	GAME_MUSIC	com.KidsFreeGame.Piano.Rhymes.Rhymes	26	16	0
1780	GAME_MUSIC	com.kimjisub.launchpad	26	16	6
1781	GAME_MUSIC	com.klab.utapri.shininglive.global	27	19	11
1782	GAME_MUSIC	com.landoncope.games.toddlersingandplay2free	25	15	1
1783	GAME_MUSIC	com.loadcomplete.RideZero	26	18	12
1784	GAME_MUSIC	com.magicstudio.piano	25	9	0
1785	GAME_MUSIC	com.maroon.lilpumppianotiles	24	14	13
1786	GAME_MUSIC	com.mikrosonic.RoboVoxLite	22	15	1
1787	GAME_MUSIC	com.mobobi.realpianoteacher	23	9	2
1788	GAME_EDUCATIONAL	com.sinyee.babybus.clean	26	15	7
1789	GAME_MUSIC	com.musicheroesrevenge.pianochallenge2	25	15	7
1790	GAME_MUSIC	com.musicrage.tr	23	15	6
1791	GAME_MUSIC	batalsoft.band.live.rock	26	15	2
1792	GAME_MUSIC	com.mwm.taptapmusic	25	19	11
1793	GAME_MUSIC	com.nama.pianosongbook	25	15	8
1794	GAME_MUSIC	com.nama.pinkmagictiles	25	15	8
1795	GAME_MUSIC	com.neowizgames.tapsonic2onstage	27	21	0
1796	GAME_MUSIC	com.nojoke.realpianoteacher	26	9	2
1797	GAME_MUSIC	com.tpvapps.simpledrumsrock	27	16	3
1798	GAME_MUSIC	com.xd.global.and.beatevo	25	17	3
1799	GAME_MUSIC	com.YOZHStudio.UPianoMasha	26	16	2
1800	GAME_MUSIC	com.zplay.beatracer	27	16	15
1801	GAME_MUSIC	coolfuture.quizguessthesongs	27	17	0
1802	GAME_MUSIC	drums.music.pads	21	16	0
1803	GAME_MUSIC	evolution.music.tiles.challenge	26	16	1
1804	GAME_MUSIC	fluddokt.opsu.android	26	15	9
1805	GAME_MUSIC	game.music.piano.tiles2.blacktiles	26	15	3
1806	GAME_MUSIC	harmonium.music.gameg.real.harmoniumfree	22	9	0
1807	GAME_MUSIC	hk.com.skytree.hachihachi	25	9	1
1808	GAME_MUSIC	jp.ne.freem.YASUHATI	27	16	0
1809	GAME_MUSIC	klb.android.lovelive_en	27	14	2
1810	GAME_MUSIC	moe.low.arc	26	16	10
1811	GAME_MUSIC	piano.magic.tiles.challenge	26	16	1
1812	GAME_MUSIC	piano.tiles.challenge	26	16	1
1813	GAME_MUSIC	pl.netigen.pianounicorn	26	16	7
1814	GAME_MUSIC	pl.swiatquizu.lyricsquiz.android	27	15	2
1815	GAME_MUSIC	se.hellothere.gravityhd	22	15	0
1816	GAME_MUSIC	us.hiphopbeatmaker.xxxtentacion	26	14	6
1817	GAME_MUSIC	com.bilkon.pinkpiano	26	16	0
1818	GAME_MUSIC	com.blogspot.euapps.marshmelloalonemusicpad	23	14	2
1819	GAME_MUSIC	com.coolappsg.pianotiles.fnaf	26	15	7
1820	GAME_MUSIC	com.dancin.linedancemd	27	15	8
1821	GAME_MUSIC	com.digixart.lostinharmony	24	16	5
1822	GAME_MUSIC	com.eseni.pianotiles.xxxtentacion	24	14	8
1823	GAME_MUSIC	com.eyu.piano	26	15	9
1824	GAME_MUSIC	com.eyup.MeowMusic	23	17	0
1825	GAME_MUSIC	com.firebangtap.pianotilespink	25	9	0
1826	GAME_MUSIC	com.float32.themelobeat	26	16	4
1827	GAME_MUSIC	com.fortunastudio.pianohavana	27	17	0
1828	GAME_MUSIC	com.gamestar.perfectpiano	27	24	11
1829	GAME_MUSIC	com.games_for_rest.drum_kit_free	23	9	0
1830	GAME_MUSIC	com.gismart.guitar	27	15	22
1831	GAME_MUSIC	com.gismart.realdrum2free	27	21	20
1832	GAME_MUSIC	com.gismart.realpianofree	27	16	32
1833	GAME_MUSIC	com.grannyhorror.fixmusicpianotiles	25	17	0
1834	GAME_MUSIC	com.grillgames.guitarrockhero	24	15	3
1835	GAME_MUSIC	com.grillgames.guitarrockhero2	25	15	4
1836	GAME_MUSIC	com.hasbro.dropmix	26	21	2
1837	GAME_MUSIC	com.bilkon.easypiano	24	16	0
1838	GAME_MUSIC	com.joyjourney.PianoWhiteGo	27	15	0
1839	GAME_MUSIC	com.Noxygames.Lanota	27	15	12
1840	GAME_MUSIC	com.tiles.piano.animemusic	26	15	5
1841	GAME_MUSIC	com.nullapp.minipiano	19	11	2
1842	GAME_MUSIC	com.orange.kidspiano.music.songs	25	15	1
1843	GAME_MUSIC	com.perplelab.rs.g	26	16	8
1844	GAME_MUSIC	com.piano.music_tiles	26	15	7
1845	GAME_MUSIC	com.piano.tiles.games	25	14	9
1846	GAME_MUSIC	com.pianomagic.slendrinapianotiles	26	15	17
1847	GAME_MUSIC	com.pianotilesapps.jojosiwasong	28	17	0
1848	GAME_MUSIC	com.prycejones.owsoundboard	25	16	4
1849	GAME_MUSIC	com.racingpiano.PianoGameDokiDoki	26	15	17
1850	GAME_MUSIC	com.racingpiano.PianoGamejojosiwa	26	15	17
1851	GAME_MUSIC	com.selim.lolsurprisepiano	26	16	0
1852	GAME_MUSIC	com.seraapp.FNaFpianotilesmelody	24	9	0
1853	GAME_MUSIC	com.studio7775.BeatMP3	21	9	0
1854	GAME_MUSIC	com.studio7775.BeatMP3v2	21	9	0
1855	GAME_MUSIC	com.studioHU.BeatCraft	23	14	7
1856	HOUSE_AND_HOME	air.ca.udesignit.eurostyle	25	14	0
1857	HOUSE_AND_HOME	au.com.realestate.app	26	21	16
1858	HOUSE_AND_HOME	ca.loginnove.trevi	23	16	0
1859	HOUSE_AND_HOME	co.com.fincaraiz.app	25	15	13
